timestamp,driver_number,type,speed,fastest,personal_fastest
01:23:05.794,87,ST,339,False,False
01:23:07.318,10,ST,316,False,True
01:23:09.105,14,ST,315,False,False
01:23:09.925,30,I2,183,False,False
01:23:22.945,30,ST,301,False,False
01:23:24.779,1,I1,206,False,False
01:23:29.269,12,I1,207,False,False
01:23:30.929,63,I1,206,False,False
01:23:33.644,23,I1,209,False,False
01:23:35.202,55,I1,208,False,False
01:23:38.202,22,I1,208,False,False
01:23:39.881,31,I1,209,False,False
01:23:40.421,44,I1,203,False,False
01:23:43.413,6,I1,208,False,False
01:23:50.563,18,I1,209,False,False
01:23:51.120,87,I1,209,False,False
01:23:52.143,10,I1,204,False,False
01:23:53.906,14,I1,203,False,False
01:23:54.329,81,I2,185,False,False
01:24:01.669,4,I2,183,False,False
01:24:02.128,1,I2,181,False,False
01:24:04.642,12,I2,181,False,False
01:24:06.169,63,I2,183,False,False
01:24:07.321,81,ST,308,False,False
01:24:08.294,30,I1,206,False,False
01:24:08.628,23,I2,183,False,False
01:24:10.311,55,I2,182,False,False
01:24:11.992,16,I2,182,False,False
01:24:13.718,22,I2,181,False,False
01:24:14.665,4,ST,285,False,False
01:24:14.912,1,ST,332,False,True
01:24:15.337,31,I2,184,False,False
01:24:15.907,44,I2,184,False,False
01:24:17.444,12,ST,314,False,False
01:24:18.839,6,I2,182,False,False
01:24:19.144,63,ST,314,False,False
01:24:21.490,23,ST,317,False,False
01:24:21.758,5,I2,184,False,False
01:24:23.194,55,ST,316,False,False
01:24:23.528,27,I2,184,False,False
01:24:24.929,16,ST,316,False,False
01:24:26.368,18,I2,184,False,False
01:24:26.779,22,ST,307,False,False
01:24:26.891,87,I2,183,False,False
01:24:27.769,10,I2,181,False,False
01:24:28.391,31,ST,309,False,False
01:24:28.728,44,ST,323,False,False
01:24:29.617,14,I2,182,False,False
01:24:31.869,6,ST,308,False,False
01:24:34.869,5,ST,308,False,False
01:24:36.377,27,ST,304,False,False
01:24:39.282,18,ST,317,False,False
01:24:39.729,87,ST,325,False,False
01:24:40.624,10,ST,322,False,True
01:24:42.642,14,ST,313,False,False
01:24:44.369,30,I2,180,False,False
01:24:51.061,81,I1,209,False,False
01:24:57.428,30,ST,301,False,False
01:24:59.729,1,I1,208,False,False
01:25:02.193,12,I1,208,False,False
01:25:03.703,63,I1,207,False,False
01:25:06.079,23,I1,206,False,False
01:25:09.616,16,I1,209,False,False
01:25:11.428,22,I1,207,False,False
01:25:13.788,44,I1,207,False,False
01:25:16.680,6,I1,207,False,False
01:25:21.407,27,I1,209,False,False
01:25:24.906,87,I1,208,False,False
01:25:26.221,81,I2,184,False,False
01:25:27.408,14,I1,202,False,False
01:25:34.866,4,I2,184,False,False
01:25:35.634,1,I2,182,False,False
01:25:37.443,12,I2,181,False,False
01:25:39.269,81,ST,309,False,False
01:25:39.319,63,I2,182,False,False
01:25:41.299,23,I2,183,False,False
01:25:43.031,30,I1,207,False,False
01:25:43.643,55,I2,181,False,False
01:25:45.173,16,I2,183,False,False
01:25:46.919,22,I2,182,False,False
01:25:47.896,4,ST,317,False,False
01:25:48.307,1,ST,330,False,False
01:25:48.733,31,I2,184,False,False
01:25:49.362,44,I2,185,False,False
01:25:50.455,12,ST,313,False,False
01:25:52.331,6,I2,181,False,False
01:25:52.331,63,ST,313,False,False
01:25:54.084,23,ST,318,False,False
01:25:55.577,5,I2,183,False,False
01:25:56.504,55,ST,318,False,False
01:25:57.094,27,I2,185,False,False
01:25:58.131,16,ST,311,False,False
01:25:59.891,18,I2,184,False,False
01:26:00.054,22,ST,310,False,False
01:26:00.691,87,I2,184,False,False
01:26:01.370,10,I2,182,False,False
01:26:01.783,31,ST,314,False,False
01:26:01.945,44,ST,337,False,False
01:26:02.929,14,I2,184,False,False
01:26:05.167,6,ST,312,False,False
01:26:08.722,5,ST,305,False,False
01:26:10.160,27,ST,309,False,False
01:26:12.803,18,ST,317,False,False
01:26:13.443,87,ST,327,False,False
01:26:14.081,10,ST,322,False,False
01:26:15.907,14,ST,312,False,False
01:26:19.211,30,I2,183,False,False
01:26:22.852,81,I1,211,False,False
01:26:31.956,4,I1,208,False,False
01:26:32.240,30,ST,295,False,False
01:26:35.162,12,I1,206,False,False
01:26:38.925,23,I1,208,False,False
01:26:42.607,16,I1,208,False,False
01:26:44.733,22,I1,208,False,False
01:26:50.095,6,I1,209,False,False
01:26:53.581,5,I1,207,False,False
01:26:54.981,27,I1,207,False,False
01:26:57.829,18,I1,208,False,False
01:26:57.891,81,I2,185,False,False
01:26:59.333,10,I1,207,False,False
01:27:00.674,14,I1,204,False,False
01:27:07.054,4,I2,184,False,False
01:27:08.293,1,I2,183,False,False
01:27:10.532,12,I2,181,False,False
01:27:11.267,81,ST,311,False,False
01:27:12.166,63,I2,183,False,False
01:27:14.022,23,I2,183,False,False
01:27:16.229,55,I2,182,False,False
01:27:17.872,30,I1,206,False,False
01:27:17.949,16,I2,183,False,False
01:27:20.040,4,ST,304,False,False
01:27:20.151,22,I2,182,False,False
01:27:21.231,1,ST,311,False,False
01:27:22.445,31,I2,184,False,False
01:27:22.867,44,I2,184,False,False
01:27:23.561,12,ST,314,False,False
01:27:25.077,63,ST,318,False,False
01:27:25.444,6,I2,182,False,False
01:27:26.882,23,ST,320,False,False
01:27:29.031,55,ST,317,False,False
01:27:29.219,5,I2,184,False,False
01:27:30.670,27,I2,184,False,False
01:27:30.900,16,ST,316,False,False
01:27:33.192,22,ST,311,False,False
01:27:33.400,18,I2,184,False,False
01:27:34.230,87,I2,186,False,True
01:27:34.953,10,I2,182,False,False
01:27:35.257,31,ST,317,False,False
01:27:35.648,44,ST,337,False,False
01:27:36.303,14,I2,183,False,False
01:27:38.535,6,ST,308,False,False
01:27:42.224,5,ST,306,False,False
01:27:43.562,27,ST,308,False,False
01:27:46.551,18,ST,316,False,False
01:27:46.915,87,ST,329,False,False
01:27:47.767,10,ST,320,False,False
01:27:49.089,14,ST,311,False,False
01:27:53.967,30,I2,183,False,False
01:27:54.586,81,I1,210,False,False
01:28:03.809,4,I1,207,False,False
01:28:05.658,1,I1,205,False,False
01:28:06.868,30,ST,298,False,False
01:28:08.183,12,I1,205,False,False
01:28:09.629,63,I1,205,False,False
01:28:11.572,23,I1,206,False,False
01:28:13.730,55,I1,207,False,False
01:28:15.239,16,I1,207,False,False
01:28:17.786,22,I1,207,False,False
01:28:19.770,31,I1,208,False,False
01:28:20.563,44,I1,206,False,False
01:28:23.414,6,I1,207,False,False
01:28:28.253,27,I1,208,False,False
01:28:29.630,81,I2,184,False,False
01:28:33.929,14,I1,202,False,False
01:28:38.870,4,I2,183,False,False
01:28:41.515,1,I2,183,False,False
01:28:42.629,81,ST,311,False,False
01:28:43.547,12,I2,182,False,False
01:28:44.989,63,I2,182,False,False
01:28:46.144,5,I1,215,True,True
01:28:46.731,23,I2,183,False,False
01:28:48.781,55,I2,183,False,False
01:28:50.572,16,I2,184,False,False
01:28:51.871,4,ST,306,False,False
01:28:52.119,30,I1,208,False,False
01:28:53.369,22,I2,182,False,False
01:28:54.624,1,ST,309,False,False
01:28:55.410,31,I2,184,False,False
01:28:55.953,44,I2,185,False,False
01:28:56.431,12,ST,312,False,False
01:28:57.944,63,ST,318,False,False
01:28:58.830,6,I2,183,False,False
01:28:59.431,23,ST,321,False,False
01:29:01.595,55,ST,316,False,False
01:29:03.519,16,ST,312,False,False
01:29:03.805,27,I2,185,False,False
01:29:06.283,22,ST,305,False,False
01:29:06.930,18,I2,184,False,False
01:29:07.904,87,I2,185,False,False
01:29:08.383,10,I2,181,False,False
01:29:08.408,31,ST,319,False,False
01:29:08.625,44,ST,338,False,False
01:29:09.586,14,I2,183,False,False
01:29:11.832,6,ST,310,False,False
01:29:16.815,27,ST,307,False,False
01:29:19.861,18,ST,315,False,False
01:29:20.684,87,ST,327,False,False
01:29:20.993,5,I2,188,True,True
01:29:21.231,10,ST,331,False,True
01:29:22.422,14,ST,318,False,False
01:29:26.392,81,I1,209,False,False
01:29:28.296,30,I2,182,False,False
01:29:34.004,5,ST,305,False,False
01:29:35.621,4,I1,206,False,False
01:29:38.773,1,I1,208,False,False
01:29:41.010,12,I1,206,False,False
01:29:41.404,30,ST,298,False,False
01:29:42.522,63,I1,206,False,False
01:29:44.194,23,I1,208,False,False
01:29:46.346,55,I1,209,False,False
01:29:47.940,16,I1,208,False,False
01:29:50.799,22,I1,208,False,False
01:29:52.897,31,I1,209,False,False
01:29:53.471,44,I1,208,False,False
01:29:56.752,6,I1,208,False,False
01:30:01.307,27,I1,211,False,False
01:30:01.367,81,I2,184,False,False
01:30:05.929,10,I1,208,False,False
01:30:07.101,14,I1,206,False,False
01:30:10.545,4,I2,184,False,False
01:30:14.210,1,I2,184,False,False
01:30:14.403,81,ST,310,False,False
01:30:16.269,12,I2,182,False,False
01:30:17.830,63,I2,183,False,False
01:30:19.136,23,I2,182,False,False
01:30:21.927,55,I2,182,False,False
01:30:23.171,16,I2,184,False,False
01:30:23.508,18,I1,212,False,True
01:30:23.615,4,ST,309,False,False
01:30:26.056,22,I2,182,False,False
01:30:26.930,30,I1,210,False,False
01:30:27.168,1,ST,310,False,False
01:30:28.565,31,I2,184,False,False
01:30:29.053,44,I2,185,False,False
01:30:29.195,12,ST,314,False,False
01:30:30.689,63,ST,315,False,False
01:30:31.845,6,I2,182,False,False
01:30:31.948,23,ST,322,False,False
01:30:34.720,55,ST,317,False,False
01:30:36.098,16,ST,315,False,False
01:30:37.083,27,I2,185,False,False
01:30:39.098,22,ST,309,False,False
01:30:40.869,87,I2,184,False,False
01:30:41.545,10,I2,182,False,False
01:30:41.669,31,ST,315,False,False
01:30:41.671,44,ST,332,False,False
01:30:42.898,14,I2,184,False,False
01:30:44.805,6,ST,307,False,False
01:30:50.079,27,ST,306,False,False
01:30:53.245,5,I2,187,False,False
01:30:53.768,87,ST,318,False,False
01:30:54.297,10,ST,317,False,False
01:30:55.771,14,ST,319,False,False
01:30:58.048,81,I1,210,False,False
01:30:58.370,18,I2,186,False,True
01:31:02.845,30,I2,182,False,False
01:31:06.175,5,ST,307,False,False
01:31:07.132,4,I1,209,False,False
01:31:11.530,18,ST,309,False,False
01:31:11.530,1,I1,209,False,False
01:31:13.774,12,I1,208,False,False
01:31:15.721,30,ST,295,False,False
01:31:16.631,23,I1,207,False,False
01:31:19.445,55,I1,207,False,False
01:31:20.711,16,I1,206,False,False
01:31:23.533,22,I1,209,False,True
01:31:26.530,31,I1,210,False,False
01:31:27.127,44,I1,209,False,False
01:31:29.645,6,I1,209,False,False
01:31:33.245,81,I2,185,False,False
01:31:34.899,27,I1,210,False,False
01:31:39.133,10,I1,204,False,False
01:31:40.946,14,I1,200,False,False
01:31:42.031,4,I2,184,False,False
01:31:46.212,81,ST,310,False,False
01:31:46.634,1,I2,184,False,False
01:31:49.037,12,I2,182,False,False
01:31:50.348,63,I2,183,False,False
01:31:50.425,5,I1,214,False,False
01:31:51.804,23,I2,183,False,False
01:31:54.847,55,I2,183,False,False
01:31:55.031,4,ST,307,False,False
01:31:56.040,16,I2,183,False,False
01:31:59.015,22,I2,183,False,False
01:31:59.732,1,ST,309,False,False
01:32:01.266,30,I1,208,False,False
01:32:01.983,12,ST,316,False,False
01:32:03.295,63,ST,318,False,False
01:32:03.470,31,I2,184,False,False
01:32:03.800,44,I2,184,False,False
01:32:04.457,23,ST,322,False,False
01:32:05.224,6,I2,182,False,False
01:32:07.705,55,ST,316,False,False
01:32:09.046,16,ST,316,False,False
01:32:10.477,27,I2,185,False,False
01:32:12.082,22,ST,309,False,False
01:32:13.783,87,I2,184,False,False
01:32:14.573,10,I2,182,False,False
01:32:16.383,44,ST,336,False,False
01:32:16.546,14,I2,184,False,False
01:32:16.625,31,ST,314,False,False
01:32:18.135,6,ST,311,False,False
01:32:23.482,27,ST,310,False,False
01:32:25.726,5,I2,186,False,False
01:32:26.794,87,ST,312,False,False
01:32:27.248,10,ST,325,False,False
01:32:29.347,14,ST,319,False,False
01:32:30.985,18,I2,185,False,False
01:32:37.282,30,I2,182,False,False
01:32:38.668,4,I1,207,False,False
01:32:38.684,5,ST,319,False,False
01:32:44.007,18,ST,315,False,False
01:32:47.553,63,I1,205,False,False
01:32:50.249,30,ST,301,False,False
01:32:56.407,22,I1,206,False,False
01:33:01.054,44,I1,208,False,False
01:33:01.965,31,I1,208,False,False
01:33:04.772,81,I2,185,False,False
01:33:12.178,10,I1,207,False,False
01:33:13.594,4,I2,184,False,False
01:33:14.221,14,I1,205,False,False
01:33:17.831,81,ST,312,False,False
01:33:19.484,1,I2,184,False,False
01:33:21.608,12,I2,182,False,False
01:33:21.783,6,I1,215,False,True
01:33:22.879,5,I1,211,False,False
01:33:22.879,63,I2,183,False,False
01:33:24.144,23,I2,183,False,False
01:33:26.447,4,ST,311,False,False
01:33:27.469,55,I2,184,False,True
01:33:28.727,16,I2,184,False,False
01:33:31.749,22,I2,182,False,False
01:33:32.445,1,ST,310,False,False
01:33:34.470,12,ST,316,False,False
01:33:35.672,30,I1,209,False,False
01:33:35.848,63,ST,321,False,False
01:33:36.755,44,I2,185,False,False
01:33:36.893,23,ST,324,False,False
01:33:37.782,31,I2,185,False,False
01:33:40.282,55,ST,318,False,False
01:33:41.693,16,ST,316,False,False
01:33:43.415,27,I2,185,False,False
01:33:44.852,22,ST,311,False,False
01:33:46.650,87,I2,184,False,False
01:33:47.596,10,I2,182,False,False
01:33:49.821,44,ST,306,False,False
01:33:49.969,14,I2,183,False,False
01:33:50.611,31,ST,326,False,False
01:33:56.346,27,ST,310,False,False
01:33:56.474,6,I2,186,False,True
01:33:58.119,5,I2,187,False,False
01:33:59.665,87,ST,311,False,False
01:34:00.393,10,ST,325,False,False
01:34:02.889,14,ST,317,False,False
01:34:04.024,18,I2,185,False,False
01:34:09.636,6,ST,309,False,False
01:34:10.031,4,I1,208,False,False
01:34:10.921,5,ST,311,False,False
01:34:11.921,30,I2,184,False,False
01:34:16.450,1,I1,208,False,False
01:34:16.894,18,ST,316,False,False
01:34:18.732,12,I1,209,False,False
01:34:20.021,63,I1,207,False,False
01:34:24.846,30,ST,306,False,False
01:34:29.293,22,I1,208,False,False
01:34:34.057,44,I1,205,False,False
01:34:36.311,81,I2,185,False,False
01:34:44.984,10,I1,204,False,False
01:34:45.000,4,I2,183,False,False
01:34:49.183,81,ST,314,False,False
01:34:51.676,1,I2,184,False,False
01:34:53.515,6,I1,211,False,False
01:34:53.922,12,I2,182,False,False
01:34:55.045,31,I1,215,True,True
01:34:55.423,63,I2,182,False,False
01:34:56.548,23,I2,184,False,True
01:34:57.847,4,ST,311,False,False
01:35:00.331,55,I2,184,False,False
01:35:01.593,16,I2,183,False,False
01:35:01.594,18,I1,210,False,False
01:35:04.533,22,I2,182,False,False
01:35:04.788,1,ST,310,False,False
01:35:06.834,12,ST,315,False,False
01:35:08.346,63,ST,318,False,False
01:35:09.231,23,ST,325,False,False
01:35:09.507,44,I2,185,False,False
01:35:10.290,30,I1,208,False,False
01:35:13.184,55,ST,318,False,False
01:35:14.446,16,ST,316,False,False
01:35:16.077,27,I2,185,False,False
01:35:17.576,22,ST,312,False,False
01:35:19.594,87,I2,185,False,False
01:35:20.321,10,I2,183,False,True
01:35:22.564,44,ST,309,False,False
01:35:23.131,14,I2,184,False,False
01:35:28.460,6,I2,184,False,False
01:35:29.221,27,ST,309,False,False
01:35:29.950,31,I2,188,True,True
01:35:31.274,5,I2,185,False,False
01:35:32.622,87,ST,312,False,False
01:35:32.989,10,ST,331,False,True
01:35:36.117,14,ST,317,False,False
01:35:36.965,18,I2,185,False,False
01:35:41.134,4,I1,207,False,False
01:35:41.573,6,ST,312,False,False
01:35:42.812,31,ST,316,False,False
01:35:44.212,5,ST,300,False,False
01:35:46.249,30,I2,185,False,False
01:35:48.852,1,I1,207,False,False
01:35:49.922,18,ST,318,False,False
01:35:51.112,12,I1,208,False,False
01:35:52.486,63,I1,208,False,False
01:35:57.673,55,I1,208,False,False
01:35:58.828,16,I1,208,False,False
01:35:59.236,30,ST,303,False,False
01:36:06.731,44,I1,209,False,False
01:36:07.585,81,I2,185,False,False
01:36:13.153,27,I1,211,False,False
01:36:16.410,4,I2,184,False,False
01:36:17.553,10,I1,206,False,False
01:36:20.600,81,ST,313,False,False
01:36:20.678,14,I1,202,False,False
01:36:24.295,1,I2,183,False,False
01:36:25.294,6,I1,212,False,False
01:36:26.490,31,I1,214,False,False
01:36:26.490,12,I2,183,False,False
01:36:27.824,63,I2,183,False,False
01:36:28.793,23,I2,184,False,True
01:36:29.355,4,ST,315,False,False
01:36:32.748,55,I2,184,False,False
01:36:34.048,16,I2,184,False,False
01:36:37.007,22,I2,183,False,True
01:36:37.246,1,ST,311,False,False
01:36:39.473,12,ST,317,False,False
01:36:40.641,63,ST,322,False,False
01:36:41.273,23,ST,336,False,False
01:36:42.235,44,I2,185,False,False
01:36:45.523,55,ST,323,False,False
01:36:46.870,16,ST,319,False,False
01:36:48.452,27,I2,185,False,False
01:36:50.017,22,ST,312,False,False
01:36:52.674,87,I2,185,False,False
01:36:53.283,10,I2,182,False,False
01:36:55.196,44,ST,311,False,False
01:36:56.507,14,I2,184,False,False
01:37:00.132,6,I2,185,False,False
01:37:01.329,31,I2,188,False,False
01:37:01.449,27,ST,311,False,False
01:37:03.951,81,I1,209,False,False
01:37:04.364,5,I2,186,False,False
01:37:05.549,87,ST,319,False,False
01:37:06.013,10,ST,330,False,False
01:37:09.310,14,ST,318,False,False
01:37:09.749,18,I2,185,False,False
01:37:13.052,6,ST,309,False,False
01:37:14.209,31,ST,317,False,False
01:37:17.464,5,ST,304,False,False
01:37:20.296,30,I2,184,False,False
01:37:21.432,1,I1,208,False,False
01:37:22.773,18,ST,316,False,False
01:37:24.647,63,I1,209,False,False
01:37:25.834,23,I1,208,False,False
01:37:31.228,16,I1,209,False,False
01:37:33.273,30,ST,303,False,False
01:37:34.352,22,I1,210,False,True
01:37:39.253,81,I2,185,False,False
01:37:45.118,12,I1,211,False,True
01:37:47.673,4,I2,184,False,False
01:37:49.048,55,I1,215,False,True
01:37:51.106,87,I1,211,False,True
01:37:51.835,10,I1,209,False,False
01:37:52.061,81,ST,312,False,False
01:37:53.984,14,I1,205,False,False
01:37:56.595,1,I2,183,False,False
01:37:57.139,6,I1,214,False,False
01:37:59.874,63,I2,184,False,False
01:38:00.495,4,ST,311,False,False
01:38:01.096,23,I2,184,False,False
01:38:01.801,5,I1,210,False,False
01:38:06.773,16,I2,183,False,False
01:38:06.895,18,I1,211,False,False
01:38:09.670,22,I2,183,False,False
01:38:09.801,1,ST,309,False,False
01:38:12.750,63,ST,318,False,False
01:38:13.695,23,ST,321,False,False
01:38:14.743,44,I2,185,False,False
01:38:18.336,30,I1,207,False,False
01:38:19.622,16,ST,316,False,False
01:38:19.706,12,I2,184,False,True
01:38:21.849,27,I2,185,False,False
01:38:22.650,22,ST,306,False,False
01:38:23.532,55,I2,186,False,True
01:38:26.747,87,I2,185,False,False
01:38:27.485,10,I2,182,False,False
01:38:27.795,44,ST,309,False,False
01:38:29.607,14,I2,184,False,False
01:38:32.065,6,I2,184,False,False
01:38:32.707,12,ST,316,False,False
01:38:32.934,31,I2,187,False,False
01:38:34.896,27,ST,308,False,False
01:38:35.616,81,I1,212,False,False
01:38:36.622,55,ST,312,False,False
01:38:37.333,5,I2,186,False,False
01:38:39.694,87,ST,307,False,False
01:38:40.081,10,ST,326,False,False
01:38:42.444,18,I2,184,False,False
01:38:42.610,14,ST,316,False,False
01:38:44.055,4,I1,209,False,False
01:38:44.891,6,ST,309,False,False
01:38:45.647,31,ST,324,False,False
01:38:50.422,5,ST,306,False,False
01:38:54.401,30,I2,183,False,False
01:38:55.289,18,ST,316,False,False
01:38:56.566,63,I1,208,False,False
01:39:06.795,22,I1,207,False,False
01:39:07.349,30,ST,308,False,False
01:39:10.594,81,I2,185,False,False
01:39:11.954,44,I1,208,False,False
01:39:12.733,1,I1,215,False,True
01:39:16.092,12,I1,213,False,False
01:39:17.061,23,I1,213,False,True
01:39:19.105,27,I1,210,False,False
01:39:19.230,4,I2,184,False,False
01:39:20.114,55,I1,213,False,False
01:39:23.534,81,ST,312,False,False
01:39:24.012,87,I1,208,False,False
01:39:24.950,10,I1,206,False,False
01:39:27.141,14,I1,206,False,False
01:39:28.786,6,I1,210,False,False
01:39:29.661,31,I1,213,False,False
01:39:31.976,63,I2,183,False,False
01:39:32.024,4,ST,312,False,False
01:39:34.363,5,I1,212,False,False
01:39:39.174,16,I2,184,False,False
01:39:39.584,18,I1,212,False,False
01:39:42.249,22,I2,183,False,False
01:39:44.972,63,ST,317,False,False
01:39:47.233,44,I2,185,False,False
01:39:47.475,1,I2,188,False,True
01:39:50.374,12,I2,184,False,False
01:39:51.501,23,I2,187,False,True
01:39:52.171,16,ST,311,False,False
01:39:52.507,30,I1,210,False,False
01:39:54.711,27,I2,185,False,False
01:39:54.977,55,I2,185,False,False
01:39:55.195,22,ST,308,False,False
01:39:59.566,87,I2,184,False,False
01:40:00.207,1,ST,328,False,False
01:40:00.317,10,I2,183,False,False
01:40:00.374,44,ST,307,False,False
01:40:02.549,14,I2,184,False,False
01:40:03.334,12,ST,317,False,False
01:40:04.015,6,I2,186,False,False
01:40:04.229,23,ST,321,False,False
01:40:04.733,31,I2,186,False,False
01:40:06.852,81,I1,210,False,False
01:40:07.496,55,ST,329,False,False
01:40:07.633,27,ST,280,False,False
01:40:09.748,5,I2,185,False,False
01:40:12.677,87,ST,314,False,False
01:40:12.870,10,ST,341,False,True
01:40:15.029,18,I2,185,False,False
01:40:15.382,14,ST,316,False,False
01:40:15.550,4,I1,206,False,False
01:40:16.775,6,ST,312,False,False
01:40:17.448,31,ST,327,False,False
01:40:22.716,5,ST,307,False,False
01:40:27.833,18,ST,317,False,False
01:40:28.710,63,I1,207,False,False
01:40:28.808,30,I2,182,False,False
01:40:41.730,30,ST,304,False,False
01:40:42.051,81,I2,186,False,False
01:40:43.195,1,I1,214,False,False
01:40:44.704,44,I1,209,False,False
01:40:46.849,12,I1,211,False,False
01:40:48.048,23,I1,215,False,False
01:40:50.750,4,I2,185,False,False
01:40:51.585,55,I1,212,False,False
01:40:54.995,81,ST,305,False,False
01:40:57.538,10,I1,208,False,False
01:40:58.913,22,I1,214,False,True
01:41:00.418,14,I1,203,False,False
01:41:01.123,6,I1,208,False,False
01:41:03.543,4,ST,297,False,False
01:41:04.093,63,I2,184,False,False
01:41:11.349,16,I2,184,False,False
01:41:12.362,18,I1,211,False,False
01:41:17.025,63,ST,302,False,False
01:41:18.008,1,I2,186,False,False
01:41:20.058,44,I2,186,False,False
01:41:21.748,12,I2,184,False,False
01:41:22.826,23,I2,185,False,False
01:41:24.266,16,ST,310,False,False
01:41:26.449,55,I2,186,False,True
01:41:27.148,30,I1,207,False,False
01:41:28.786,27,I2,184,False,False
01:41:31.062,1,ST,307,False,False
01:41:32.856,44,ST,315,False,False
01:41:33.296,10,I2,183,False,False
01:41:33.665,22,I2,186,False,True
01:41:34.765,12,ST,317,False,False
01:41:35.398,23,ST,334,False,False
01:41:36.235,14,I2,184,False,False
01:41:36.753,6,I2,184,False,False
01:41:37.376,31,I2,186,False,False
01:41:39.212,55,ST,313,False,False
01:41:42.424,27,ST,183,False,False
01:41:43.307,5,I2,109,False,False
01:41:51.025,10,ST,238,False,False
01:41:51.324,18,I2,147,False,False
01:41:51.863,4,I1,129,False,False
01:41:52.597,22,ST,230,False,False
01:41:55.749,14,ST,210,False,False
01:41:57.241,6,ST,239,False,False
01:41:58.356,31,ST,237,False,False
01:42:03.105,5,ST,175,False,False
01:42:09.167,18,ST,205,False,False
01:42:11.757,63,I1,127,False,False
01:42:11.950,30,I2,100,False,False
01:42:21.198,16,I1,138,False,False
01:42:27.756,81,I2,137,False,False
01:42:30.056,1,I1,155,False,False
01:42:33.374,30,ST,225,False,False
01:42:35.309,12,I1,144,False,False
01:42:36.414,23,I1,132,False,False
01:42:39.626,4,I2,102,False,False
01:42:41.749,55,I1,79,False,False
01:42:44.724,27,I1,146,False,False
01:42:45.641,81,ST,219,False,False
01:42:48.089,44,I1,159,False,False
01:42:51.019,10,I1,185,False,False
01:42:51.864,22,I1,177,False,False
01:42:55.534,6,I1,150,False,False
01:42:56.960,31,I1,143,False,False
01:42:58.209,4,ST,250,False,False
01:42:59.526,63,I2,123,False,False
01:43:03.552,5,I1,146,False,False
01:43:08.977,16,I2,117,False,False
01:43:11.648,18,I1,146,False,False
01:43:12.024,14,I1,147,False,False
01:43:17.084,63,ST,230,False,False
01:43:18.080,1,I2,137,False,False
01:43:24.307,12,I2,120,False,False
01:43:25.551,23,I2,125,False,False
01:43:27.211,16,ST,218,False,False
01:43:30.385,55,I2,111,False,False
01:43:33.199,27,I2,131,False,False
01:43:36.573,44,I2,140,False,False
01:43:36.912,1,ST,200,False,False
01:43:39.176,10,I2,139,False,False
01:43:39.988,22,I2,142,False,False
01:43:41.497,12,ST,187,False,False
01:43:42.475,23,ST,238,False,False
01:43:43.777,6,I2,113,False,False
01:43:45.293,31,I2,129,False,False
01:43:46.435,30,I1,187,False,False
01:43:47.839,55,ST,164,False,False
01:43:50.797,27,ST,163,False,False
01:43:52.108,5,I2,89,False,False
01:43:54.866,44,ST,203,False,False
01:43:56.092,10,ST,229,False,False
01:43:56.840,22,ST,270,False,False
01:43:58.083,18,I2,144,False,False
01:43:58.675,14,I2,150,False,False
01:44:00.514,81,I1,183,False,False
01:44:01.350,6,ST,263,False,False
01:44:02.035,31,ST,277,False,False
01:44:08.540,4,I1,214,False,True
01:44:08.663,5,ST,261,False,False
01:44:13.119,14,ST,314,False,False
01:44:13.575,18,ST,262,False,False
01:44:24.813,63,I1,217,True,True
01:44:25.796,30,I2,188,False,True
01:44:25.875,1,I1,209,False,False
01:44:29.977,12,I1,212,False,False
01:44:30.802,23,I1,209,False,False
01:44:34.354,16,I1,218,True,True
01:44:34.975,55,I1,212,False,False
01:44:35.488,81,I2,188,False,True
01:44:38.219,27,I1,212,False,False
01:44:38.819,30,ST,311,False,False
01:44:39.125,44,I1,215,False,True
01:44:41.576,10,I1,210,False,True
01:44:41.987,22,I1,210,False,False
01:44:42.513,4,I2,190,True,True
01:44:45.061,6,I1,213,False,False
01:44:45.857,31,I1,216,False,True
01:44:48.385,81,ST,316,False,False
01:44:55.464,4,ST,310,False,False
01:44:57.517,14,I1,214,False,True
01:44:58.924,63,I2,189,False,True
01:44:58.975,18,I1,213,False,True
01:45:00.309,5,I1,184,False,False
01:45:00.436,1,I2,186,False,False
01:45:04.635,12,I2,186,False,True
01:45:05.226,23,I2,188,False,True
01:45:09.238,16,I2,190,False,True
01:45:09.750,55,I2,187,False,True
01:45:11.872,63,ST,314,False,False
01:45:13.290,1,ST,309,False,False
01:45:13.411,27,I2,187,False,True
01:45:13.886,44,I2,191,True,True
01:45:16.788,22,I2,184,False,False
01:45:17.475,12,ST,319,False,False
01:45:17.475,10,I2,186,False,True
01:45:17.736,23,ST,341,False,False
01:45:19.825,6,I2,186,False,False
01:45:20.566,31,I2,188,False,False
01:45:22.050,16,ST,309,False,False
01:45:22.269,55,ST,337,False,False
01:45:22.890,30,I1,213,False,True
01:45:26.335,44,ST,338,False,False
01:45:26.378,27,ST,308,False,False
01:45:29.654,22,ST,313,False,False
01:45:30.219,10,ST,329,False,False
01:45:31.457,81,I1,214,False,True
01:45:32.750,6,ST,308,False,False
01:45:32.765,14,I2,186,False,True
01:45:33.197,31,ST,335,False,True
01:45:34.175,18,I2,186,False,True
01:45:43.475,5,I2,169,False,False
01:45:45.835,14,ST,299,False,False
01:45:47.013,18,ST,321,False,False
01:45:54.667,63,I1,214,False,False
01:45:56.650,1,I1,210,False,False
