timestamp,position,in_pit,pit_out,lap_number
00:00:04.376,1,True,False,
00:00:05.890,,,,
00:15:29.568,,False,,
00:15:36.246,,,,
00:15:36.246,,,,
00:15:36.283,,,,
00:15:40.666,,,,
00:15:44.536,,,,
00:15:48.045,,,,
00:15:50.303,,,,
00:15:53.646,,,,
00:15:58.856,,,,
00:16:01.646,,,,
00:16:05.286,,,,
00:16:08.167,,,,
00:16:11.742,,,,
00:16:15.502,,,,
00:16:21.077,,,,
00:16:24.623,,,,
00:16:28.951,,,,
00:16:34.201,,,,
00:16:38.076,,,,
00:16:42.846,,,,
00:16:47.094,,,,
00:16:49.369,,,,
00:16:53.567,,,,
00:16:56.778,,,,
00:17:00.546,,,,
00:17:00.546,,,,
00:17:00.546,,True,,
00:17:39.635,,False,,
00:17:45.746,,,,
00:17:45.746,,,,
00:17:45.746,,,,
00:17:49.783,,,,
00:17:53.606,,,,
00:17:56.932,,,,
00:17:59.225,,,,
00:18:02.642,,,,
00:18:07.795,,,,
00:18:10.583,,,,
00:18:14.305,,,,
00:18:17.136,,,,
00:18:20.547,,,,
00:18:24.337,,,,
00:18:30.019,,,,
00:18:33.769,,,,
00:18:38.039,,,,
00:18:43.306,,,,
00:18:47.308,,,,
00:18:52.006,,,,
00:18:56.271,,,,
00:18:58.414,,,,
00:19:02.621,,,,
00:19:06.198,,,,
00:19:09.229,,,,
00:19:09.290,,,,
00:19:09.371,,True,,
00:19:37.684,,False,,
00:19:43.603,,,,
00:19:43.668,,,,
00:19:43.668,,,,
00:19:47.680,,,,
00:19:51.436,,,,
00:19:54.747,,,,
00:19:56.908,,,,
00:20:00.159,,,,
00:20:05.384,,,,
00:20:08.280,,,,
00:20:11.858,,,,
00:20:14.747,,,,
00:20:18.229,,,,
00:20:21.964,,,,
00:20:27.568,,,,
00:20:31.058,,,,
00:20:35.323,,,,
00:20:40.653,,,,
00:20:44.583,,,,
00:20:49.437,,,,
00:20:53.639,,,,
00:20:55.759,,,,
00:21:00.286,,,,
00:21:04.759,,,,
00:21:17.600,,,,
00:53:42.332,,,,
00:53:50.728,,,,
00:53:55.995,,,,
00:54:00.396,,,,
00:54:03.798,,,,
00:54:06.190,,,,
00:54:09.580,,,,
00:54:17.680,,,,
00:54:21.109,,,,
00:54:25.195,,,,
00:54:28.400,,,,
00:54:32.382,,,,
00:54:36.733,,,,
00:54:48.781,,,,
00:54:56.509,,,,
00:55:03.650,,,,
00:55:11.191,,,,
00:55:15.533,,,,
00:55:21.333,,,,
00:55:27.011,,,,
00:55:29.569,,,,
00:55:38.858,,,,
00:55:52.696,,,,
00:56:07.039,,,,
00:56:10.708,,,,
00:57:22.819,,,,
00:57:22.839,,,,
00:57:27.466,,,,
00:57:27.482,,,,
00:57:32.225,,,,
00:57:32.333,,,,
00:57:36.098,,,,
00:57:36.147,,,,
00:57:39.327,,,,
00:57:41.791,,,,
00:57:42.210,,,,
00:57:45.140,,,,
00:57:50.260,,,,
00:57:50.360,,,,
00:57:53.099,,,,
00:57:54.059,,,,
00:57:56.722,,,,
00:57:57.245,,,,
00:57:59.581,,,,
00:58:00.044,,,,
00:58:03.136,,,,
00:58:03.409,,,,
00:58:07.060,,,,
00:58:11.009,,,,
00:58:12.283,,,,
00:58:15.929,,,,
00:58:19.800,,,,
00:58:24.948,,,,
00:58:25.009,,,,
00:58:26.920,,,,
00:58:28.836,,,,
00:58:30.077,,,,
00:58:33.598,,,,
00:58:34.855,,,,
00:58:37.937,,,,
00:58:38.320,,,,
00:58:39.010,,,,
00:58:39.393,,,,
00:58:39.994,,,,
00:58:41.083,,,,
00:58:44.195,,,,
00:58:47.200,,,,
00:58:48.473,,,,
00:58:50.461,,,,
00:58:51.218,,,,
00:58:51.229,,,,
00:58:51.397,,,,1.0
00:58:51.739,,,,
00:58:52.482,,,,
00:58:52.558,,,,
00:58:54.294,,,,
00:58:55.421,,,,
00:58:56.299,,,,
00:58:57.435,,,,
00:59:00.653,,,,
00:59:04.513,,,,
00:59:08.320,,,,
00:59:09.856,,,,
00:59:11.720,,,,
00:59:14.024,,,,
00:59:17.383,,,,
00:59:22.919,,,,
00:59:22.919,,,,
00:59:24.009,,,,
00:59:25.542,,,,
00:59:29.236,,,,
00:59:32.041,,,,
00:59:35.619,,,,
00:59:39.810,,,,
00:59:50.433,,,,
00:59:57.609,,,,
01:00:04.084,,,,
01:00:10.591,,,,
01:00:10.734,,,,
01:00:14.085,,,,
01:00:15.497,,,,
01:00:21.048,,,,
01:00:25.702,,,,
01:00:26.246,,,,
01:00:28.420,,,,
01:00:33.220,,,,
01:00:37.205,,,,
01:00:41.452,,,,
01:00:42.474,,,,
01:00:42.572,,,,
01:00:42.595,,,,2.0
01:00:42.606,,,,
01:00:46.536,,,,
01:00:49.772,,,,
01:00:55.171,,,,
01:01:00.888,,,,
01:01:05.826,,,,
01:01:10.961,,,,
01:01:14.371,,,,
01:01:19.062,,,,
01:01:26.361,,,,
01:01:26.398,,,,
01:01:29.267,,,,
01:01:30.539,,,,
01:01:35.517,,,,
01:01:38.961,,,,
01:01:43.235,,,,
01:01:48.961,,,,
01:01:57.636,,,,
01:02:04.603,,,,
01:02:09.660,,,,
01:02:15.041,,,,
01:02:15.170,,,,
01:02:19.321,,,,
01:02:19.998,,,,
01:02:26.145,,,,
01:02:32.531,,,,
01:02:33.326,,,,
01:02:35.232,,,,
01:02:40.032,,,,
01:02:44.105,,,,
01:02:47.598,,,,
01:02:48.335,,,,
01:02:48.394,,,,
01:02:48.498,,,,3.0
01:02:49.295,,,,
01:02:51.401,,,,
01:02:53.320,,,,
01:02:57.558,,,,
01:03:01.352,,,,
01:03:05.078,,,,
01:03:05.806,,,,
01:03:08.442,,,,
01:03:10.713,,,,
01:03:13.937,,,,
01:03:19.527,,,,
01:03:19.647,,,,
01:03:22.383,,,,
01:03:24.388,,,,
01:03:26.082,,,,
01:03:28.913,,,,
01:03:32.502,,,,
01:03:36.408,,,,
01:03:41.689,,,,
01:03:45.344,,,,
01:03:49.523,,,,
01:03:54.612,,,,
01:03:54.821,,,,
01:03:55.899,,,,
01:03:58.499,,,,
01:04:03.410,,,,
01:04:07.559,,,,
01:04:08.084,,,,
01:04:09.710,,,,
01:04:13.963,,,,
01:04:16.898,,,,
01:04:20.112,,,,
01:04:20.944,,,,
01:04:20.944,,,,
01:04:21.075,,,,4.0
01:04:22.054,,,,
01:04:22.070,,,,
01:04:23.822,,,,
01:04:25.906,,,,
01:04:30.029,,,,
01:04:33.963,,,,
01:04:37.822,,,,
01:04:41.014,,,,
01:04:43.312,,,,
01:04:46.663,,,,
01:04:52.154,,,,
01:04:52.322,,,,
01:04:54.572,,,,
01:04:54.947,,,,
01:04:58.537,,,,
01:05:01.375,,,,
01:05:04.923,,,,
01:05:08.791,,,,
01:05:14.173,,,,
01:05:17.579,,,,
01:05:21.764,,,,
01:05:26.843,,,,
01:05:27.036,,,,
01:05:29.629,,,,
01:05:30.811,,,,
01:05:35.624,,,,
01:05:39.738,,,,
01:05:40.166,,,,
01:05:41.924,,,,
01:05:46.049,,,,
01:05:49.078,,,,
01:05:52.306,,,,
01:05:53.033,,,,
01:05:53.085,,,,
01:05:53.237,,,,5.0
01:05:54.659,,,,
01:05:56.062,,,,
01:05:58.113,,,,
01:06:02.311,,,,
01:06:06.103,,,,
01:06:09.837,,,,
01:06:13.144,,,,
01:06:15.485,,,,
01:06:18.821,,,,
01:06:24.185,,,,
01:06:24.215,,,,
01:06:24.623,,,,
01:06:25.411,,,,
01:06:27.018,,,,
01:06:30.654,,,,
01:06:33.513,,,,
01:06:36.913,,,,
01:06:40.775,,,,
01:06:46.073,,,,
01:06:49.714,,,,
01:06:53.798,,,,
01:06:58.973,,,,
01:06:59.066,,,,
01:06:59.645,,,,
01:07:02.836,,,,
01:07:07.574,,,,
01:07:11.763,,,,
01:07:12.159,,,,
01:07:14.027,,,,
01:07:18.196,,,,
01:07:21.136,,,,
01:07:24.363,,,,
01:07:25.084,,,,
01:07:25.129,,,,
01:07:25.241,,,,6.0
01:07:28.107,,,,
01:07:29.773,,,,
01:07:30.099,,,,
01:07:34.340,,,,
01:07:38.147,,,,
01:07:41.917,,,,
01:07:45.184,,,,
01:07:47.473,,,,
01:07:50.700,,,,
01:07:56.228,,,,
01:07:56.300,,,,
01:07:58.986,,,,
01:07:59.840,,,,
01:08:02.824,,,,
01:08:05.587,,,,
01:08:08.999,,,,
01:08:12.914,,,,
01:08:18.377,,,,
01:08:21.753,,,,
01:08:25.973,,,,
01:08:31.103,,,,
01:08:31.219,,,,
01:08:34.900,,,,
01:08:34.939,,,,
01:08:39.740,,,,
01:08:43.988,,,,
01:08:44.301,,,,
01:08:46.095,,,,
01:08:50.285,,,,
01:08:53.212,,,,
01:08:56.437,,,,
01:08:57.206,,,,
01:08:57.244,,,,
01:08:57.385,,,,7.0
01:08:59.916,,,,
01:09:00.229,,,,
01:09:02.285,,,,
01:09:06.385,,,,
01:09:10.286,,,,
01:09:14.185,,,,
01:09:17.367,,,,
01:09:19.722,,,,
01:09:23.050,,,,
01:09:28.653,,,,
01:09:28.774,,,,
01:09:29.953,,,,
01:09:31.454,,,,
01:09:35.152,,,,
01:09:37.975,,,,
01:09:41.413,,,,
01:09:45.279,,,,
01:09:50.688,,,,
01:09:54.262,,,,
01:09:58.469,,,,
01:10:03.623,,,,
01:10:03.724,,,,
01:10:04.964,,,,
01:10:07.585,,,,
01:10:12.301,,,,
01:10:16.441,,,,
01:10:16.983,,,,
01:10:18.617,,,,
01:10:22.922,,,,
01:10:25.846,,,,
01:10:29.113,,,,
01:10:29.774,,,,
01:10:29.874,,,,
01:10:30.038,,,,8.0
01:10:32.845,,,,
01:10:34.867,,,,
01:10:35.025,,,,
01:10:38.995,,,,
01:10:42.939,,,,
01:10:46.717,,,,
01:10:49.985,,,,
01:10:52.412,,,,
01:10:55.712,,,,
01:11:01.073,,,,
01:11:01.079,,,,
01:11:03.852,,,,
01:11:05.102,,,,
01:11:07.481,,,,
01:11:10.274,,,,
01:11:13.766,,,,
01:11:17.470,,,,
01:11:23.080,,,,
01:11:26.585,,,,
01:11:30.674,,,,
01:11:35.923,,,,
01:11:36.126,,,,
01:11:39.898,,,,
01:11:40.049,,,,
01:11:44.625,,,,
01:11:48.866,,,,
01:11:49.213,,,,
01:11:50.985,,,,
01:11:55.287,,,,
01:11:58.238,,,,
01:12:01.413,,,,
01:12:02.355,,,,
01:12:02.446,,,,
01:12:02.539,,,,9.0
01:12:05.109,,,,
01:12:05.191,,,,
01:12:07.217,,,,
01:12:11.426,,,,
01:12:15.249,,,,
01:12:19.105,,,,
01:12:22.325,,,,
01:12:24.614,,,,
01:12:27.738,,,,
01:12:33.201,,,,
01:12:33.368,,,,
01:12:35.125,,,,
01:12:35.936,,,,
01:12:39.664,,,,
01:12:42.506,,,,
01:12:45.853,,,,
01:12:49.590,,,,
01:12:55.376,,,,
01:12:58.825,,,,
01:13:02.995,,,,
01:13:08.229,,,,
01:13:08.338,,,,
01:13:10.213,,,,
01:13:12.137,,,,
01:13:16.866,,,,
01:13:21.098,,,,
01:13:21.514,,,,
01:13:23.393,,,,
01:13:27.641,,,,
01:13:30.665,,,,
01:13:33.875,,,,
01:13:34.563,,,,
01:13:34.587,,,,
01:13:34.790,,,,10.0
01:13:35.224,,,,
01:13:37.594,,,,
01:13:39.554,,,,
