timestamp,position,in_pit,pit_out,lap_number
00:00:04.376,9,True,False,
00:00:05.890,,,,
00:13:52.756,,False,,
00:14:16.605,,,,
00:14:16.620,,,,
00:14:16.620,,,,
00:14:22.242,,,,
00:14:26.545,,,,
00:14:30.505,,,,
00:14:33.345,,,,
00:14:37.166,,,,
00:14:42.883,,,,
00:14:45.788,,,,
00:14:49.466,,,,
00:14:52.321,,,,
00:14:55.922,,,,
00:15:00.025,,,,
00:15:05.794,,,,
00:15:09.519,,,,
00:15:14.185,,,,
00:15:20.135,,,,
00:15:24.068,,,,
00:15:28.967,,,,
00:15:33.367,,,,
00:15:35.819,,,,
00:15:40.204,,,,
00:15:43.925,,,,
00:15:48.221,,,,
00:15:48.319,,,,
00:15:48.442,,True,,
00:16:16.482,,False,,
00:16:25.014,,,,
00:16:25.014,,,,
00:16:25.014,,,,
00:16:29.732,,,,
00:16:33.936,,,,
00:16:37.436,,,,
00:16:39.845,,,,
00:16:43.105,,,,
00:16:48.468,,,,
00:16:51.284,,,,
00:16:54.897,,,,
00:16:57.905,,,,
00:17:01.367,,,,
00:17:05.261,,,,
00:17:10.684,,,,
00:17:14.267,,,,
00:17:18.668,,,,
00:17:24.159,,,,
00:17:28.110,,,,
00:17:33.005,,,,
00:17:37.228,,,,
00:17:39.395,,,,
00:17:43.617,,,,
00:17:46.761,,,,
00:17:50.158,,,,
00:17:50.158,,,,
00:17:50.271,,True,,
00:18:16.885,,False,,
00:18:23.301,,,,
00:18:23.309,,,,
00:18:23.309,,,,
00:18:27.561,,,,
00:18:31.566,,,,
00:18:34.941,,,,
00:18:37.221,,,,
00:18:40.507,,,,
00:18:45.923,,,,
00:18:48.784,,,,
00:18:52.480,,,,
00:18:55.441,,,,
00:18:58.922,,,,
00:19:02.695,,,,
00:19:08.106,,,,
00:19:11.767,,,,
00:19:16.050,,,,
00:19:21.562,,,,
00:19:25.606,,,,
00:19:30.468,,,,
00:19:35.043,,,,
00:19:37.933,,,,
00:19:42.634,,,,
00:19:47.506,,,,
00:20:00.145,,,,
00:53:57.534,,,,
00:54:08.605,,,,
00:54:15.378,,,,
00:54:19.719,,,,
00:54:23.319,,,,
00:54:25.834,,,,
00:54:29.118,,,,
00:54:34.759,,,,
00:54:37.837,,,,
00:54:41.908,,,,
00:54:45.050,,,,
00:54:48.909,,,,
00:54:56.109,,,,
00:55:02.719,,,,
00:55:10.378,,,,
00:55:16.692,,,,
00:55:27.908,,,,
00:55:32.418,,,,
00:55:37.720,,,,
00:55:43.693,,,,
00:55:50.318,,,,
00:55:59.433,,,,
00:56:12.242,,,,
00:56:28.313,,,,
00:56:31.818,,,,
00:57:21.452,,,,
00:57:24.301,,,,
00:57:24.301,,,,
00:57:29.297,,,,
00:57:29.353,,,,
00:57:33.801,,,,
00:57:33.820,,,,
00:57:37.714,10,,,
00:57:37.842,,,,
00:57:37.861,,,,
00:57:41.961,,,,
00:57:42.047,,,,
00:57:42.710,,,,
00:57:44.849,,,,
00:57:44.899,,,,
00:57:48.394,9,,,
00:57:48.488,,,,
00:57:48.488,,,,
00:57:53.381,,,,
00:57:53.719,10,,,
00:57:54.061,,,,
00:57:54.656,,,,
00:57:54.711,,,,
00:57:57.419,,,,
00:57:57.464,,,,
00:57:58.709,,,,
00:58:01.007,,,,
00:58:01.013,,,,
00:58:03.756,,,,
00:58:03.820,,,,
00:58:07.121,,,,
00:58:07.141,,,,
00:58:07.220,,,,
00:58:11.009,,,,
00:58:11.009,,,,
00:58:17.134,,,,
00:58:17.219,,,,
00:58:20.809,,,,
00:58:20.820,,,,
00:58:25.404,,,,
00:58:25.460,,,,
00:58:26.551,,,,
00:58:30.419,,,,
00:58:31.023,,,,
00:58:31.066,,,,
00:58:32.795,,,,
00:58:34.734,,,,
00:58:34.797,,,,
00:58:39.413,,,,
00:58:39.497,,,,
00:58:43.520,,,,
00:58:43.584,,,,
00:58:44.101,,,,
00:58:45.872,,,,
00:58:45.872,,,,
00:58:46.028,,,,
00:58:50.186,,,,
00:58:50.251,,,,
00:58:53.119,,,,
00:58:53.203,,,,
00:58:54.182,,,,
00:58:56.395,,,,
