timestamp,position,in_pit,pit_out,lap_number
00:00:04.334,13,True,False,
00:00:06.052,,,,
00:14:19.766,14,,,
00:14:36.906,15,,,
00:14:47.837,16,,,
00:15:01.064,17,,,
00:15:48.596,18,,,
00:15:56.346,19,,,
00:16:21.076,17,False,True,1.0
00:16:21.136,,,,
00:16:31.376,,,,
00:16:31.376,,,,
00:16:31.390,,,,
00:16:39.404,,,,
00:16:43.981,,,,
00:16:48.849,,,,
00:16:52.033,,,,
00:16:58.557,,,,
00:17:04.976,,,,
00:17:05.216,,,False,
00:17:07.853,,,,
00:17:11.775,,,,
00:17:14.839,,,,
00:17:18.407,,,,
00:17:22.722,,,,
00:17:32.165,,,,
00:17:37.056,,,,
00:17:41.753,,,,
00:17:47.516,,,,
00:17:47.739,,,,
00:17:47.759,,,,
00:17:51.598,,,,
00:17:56.692,,,,
00:18:01.075,,,,
00:18:01.553,,,,
00:18:03.578,,,,
00:18:08.113,,,,
00:18:11.118,,,,
00:18:14.340,,,,
00:18:15.056,,,,
00:18:15.137,,,,
00:18:15.216,,,,2.0
00:18:15.842,,,,
00:18:18.013,,,,
00:18:19.816,,,,
00:18:24.127,,,,
00:18:27.894,,,,
00:18:31.717,,,,
00:18:34.899,,,,
00:18:37.322,,,,
00:18:40.653,,,,
00:18:46.038,,,,
00:18:46.292,,,,
00:18:48.539,,,,
00:18:48.791,,,,
00:18:52.276,,,,
00:18:55.076,,,,
00:18:58.329,,,,
00:19:02.076,,,,
00:19:07.441,,,,
00:19:11.044,,,,
00:19:15.350,,,,
00:19:20.938,,,,
00:19:20.960,,,,
00:19:21.476,,,,
00:19:24.525,,,,
00:19:29.182,,,,
00:19:33.244,,,,
00:19:33.572,,,,
00:19:35.417,,,,
00:19:40.227,,,,
00:19:42.754,,,,
00:19:45.676,,,,
00:19:46.378,10,,,3.0
00:19:46.413,,,,
00:19:46.527,,,,
00:19:49.666,,,,
00:19:52.741,,,,
00:19:59.217,,,,
00:20:06.241,,,,
00:20:13.507,,,,
00:20:20.428,,,,
00:20:24.926,,,,
00:20:27.879,11,,,
00:20:30.227,,,,
00:20:38.108,,,,
00:20:38.245,,,,
00:20:41.027,,,,
00:20:42.300,,,,
00:20:47.691,,,,
00:20:53.299,,,,
00:21:00.592,,,,
00:21:07.439,,,,
00:21:16.856,,,,
00:21:21.392,,,,
00:21:26.883,,,,
00:21:33.914,,,,
00:21:34.086,,,,
00:21:36.101,,,,
00:21:39.914,,,,
00:21:46.117,,,,
00:21:49.366,,,,
00:21:58.593,,,,
00:21:59.720,,,,
00:22:02.042,,,,
00:22:02.104,12,,,
00:22:06.417,,,,
00:22:13.950,,,,
00:22:14.042,,,,
00:22:14.366,,,,
00:22:17.645,,,,
00:22:18.351,,,,
00:22:18.576,,,,4.0
00:22:21.139,,,,
00:22:21.152,,,,
00:22:21.576,13,,,
00:22:23.057,,,,
00:22:29.781,,,,
00:22:32.377,14,,,
00:22:35.350,,,,
00:22:41.339,,,,
00:22:42.562,15,,,
00:22:46.876,,,,
00:22:50.157,,,,
00:22:55.162,,,,
00:23:02.272,,,,
00:23:02.478,,,,
00:23:05.668,,,,
00:23:05.891,,,,
00:23:06.457,,,,
00:23:12.966,,,,
00:23:18.089,,,,
00:23:22.739,16,,,
00:23:23.693,,,,
00:23:30.315,,,,
00:23:37.011,,,,
00:23:41.191,,,,
00:23:43.700,,,,
00:23:46.288,,,,
00:23:52.444,,,,
00:23:52.666,,,,
00:23:56.309,,,,
00:23:58.266,,,,
00:24:06.752,,,,
00:24:15.077,,,,
00:24:15.990,,,,
00:24:19.509,,,,
00:24:24.218,,,,
00:24:28.377,,,,
00:24:32.891,,,,
00:24:32.891,,,,
00:24:33.040,,True,,
00:24:38.468,,,,
00:24:41.294,,,,
00:25:45.494,17,,,
00:25:56.495,,,,
00:26:41.131,,,,
00:26:57.068,18,,,
00:27:33.040,19,,,
00:30:07.131,,,,
00:30:58.693,,,,
00:31:04.620,,,,
00:37:33.597,,,,
00:41:14.570,,,,
00:41:50.459,20,,,
00:42:54.532,,,,
00:42:54.578,,False,True,5.0
00:43:03.008,,,,
00:43:03.011,,,,
00:43:03.011,,,,
00:43:08.222,,,,
00:43:13.149,,,,
00:43:16.493,,,,
00:43:19.300,,,,
00:43:23.197,,,,
00:43:28.945,,,,
00:43:29.183,,,False,
00:43:31.772,,,,
