timestamp,position,in_pit,pit_out,lap_number
00:00:04.334,9,True,False,
00:00:06.052,,,,
00:14:19.766,10,,,
00:14:35.370,,,,
00:14:35.439,4,False,True,1.0
00:14:46.436,,,,
00:14:46.496,,,,
00:14:46.496,,,,
00:14:51.922,,,,
00:14:56.602,,,,
00:15:01.197,,,,
00:15:04.049,,,,
00:15:08.115,,,,
00:15:14.095,,,,
00:15:14.444,,,False,
00:15:17.140,,,,
00:15:21.175,,,,
00:15:24.494,,,,
00:15:28.713,,,,
00:15:33.194,,,,
00:15:39.216,,,,
00:15:43.406,,,,
00:15:48.216,,,,
00:15:54.455,,,,
00:15:54.705,,,,
00:15:55.674,,,,
00:15:58.750,,,,
00:16:04.190,,,,
00:16:06.675,,,,
00:16:10.430,,,,
00:16:15.010,,,,
00:16:17.662,,,,
00:16:18.666,,,,
00:16:21.308,,,,
00:16:25.871,,,,
00:16:28.855,,,,
00:16:32.116,,,,
00:16:32.969,,,,
00:16:32.993,,,,
00:16:33.009,,,,2.0
00:16:35.607,,,,
00:16:35.904,,,,
00:16:37.967,,,,
00:16:42.116,,,,
00:16:45.927,,,,
00:16:49.676,,,,
00:16:52.953,,,,
00:16:55.097,,,,
00:16:58.549,,,,
00:17:03.818,,,,
00:17:04.062,,,,
00:17:05.694,,,,
00:17:06.475,,,,
00:17:10.238,,,,
00:17:13.094,,,,
00:17:16.550,,,,
00:17:20.253,,,,
00:17:25.675,,,,
00:17:29.155,,,,
00:17:33.279,,,,
00:17:38.565,,,,
00:17:38.776,,,,
00:17:40.170,,,,
00:17:42.410,,,,
00:17:47.180,,,,
00:17:51.339,,,,
00:17:51.644,,,,
00:17:52.316,,,,
00:17:53.541,,,,
00:17:57.628,,,,
00:18:00.503,,,,
00:18:03.676,,,,
00:18:04.456,3,,,3.0
00:18:04.493,,,,
00:18:04.656,,,,
00:18:07.584,,,,
00:18:10.474,,,,
00:18:11.213,4,,,
00:18:16.150,,,,
00:18:17.951,5,,,
00:18:22.436,,,,
00:18:29.076,,,,
00:18:33.948,,,,
00:18:36.713,,,,
00:18:42.192,,,,
00:18:48.539,6,,,
00:18:50.276,,,,
00:18:50.540,,,,
00:18:50.830,,,,
00:18:55.565,,,,
00:19:01.013,7,,,
00:19:03.590,,,,
00:19:10.566,,,,
00:19:12.751,8,,,
00:19:19.713,,,,
00:19:27.026,,,,
00:19:30.072,9,,,
00:19:35.417,,,,
00:19:41.276,,,,
00:19:41.655,10,,,
00:19:46.378,11,,,
00:19:47.441,,,,
00:19:55.276,,,,
00:19:55.554,,,,
00:19:55.906,,,,
00:20:02.732,,,,
00:20:11.307,,,,
00:20:18.108,,,,
00:20:18.526,,,,
00:20:20.828,,,,
00:20:25.473,,,,
00:20:27.879,12,,,
00:20:28.491,,,,
00:20:31.676,,,,
00:20:32.514,,,,
00:20:32.617,,,,4.0
00:20:35.301,,,,
00:20:35.943,,,,
00:20:37.168,,,,
00:20:41.218,,,,
00:20:44.965,,,,
00:20:48.667,,,,
00:20:51.928,,,,
00:20:53.942,,,,
00:20:55.276,,,,
00:20:57.044,,,,
00:21:02.260,,,,
00:21:02.474,,,,
00:21:04.960,,,,
00:21:06.054,,,,
00:21:08.538,,,,
00:21:11.408,,,,
00:21:14.777,,,,
00:21:16.139,,,,
00:21:18.380,,,,
00:21:23.736,,,,
00:21:27.242,,,,
00:21:31.414,,,,
00:21:36.633,,,,
00:21:36.930,,,,
00:21:40.445,,,,
00:21:41.008,,,,
00:21:45.148,,,,
00:21:46.117,,,,
00:21:49.167,,,,
00:21:49.551,,,,
00:21:50.996,,,,
00:21:55.256,,,,
00:21:58.118,,,,
00:22:01.307,,,,
00:22:01.995,,,,
00:22:02.042,,,,5.0
00:22:02.104,1,,,
00:22:05.057,,,,
00:22:07.751,,,,
00:22:13.950,2,,,
00:22:14.153,,,,
00:22:21.576,,,,
00:22:21.884,,,,
00:22:26.608,3,,,
00:22:31.429,,,,
00:22:37.976,,,,
00:22:42.139,,,,
00:22:49.239,,,,
00:22:58.392,,,,
00:22:58.543,,,,
