timestamp,position,in_pit,pit_out,lap_number
00:00:04.334,1,True,False,
00:00:06.052,,,,
00:14:19.766,2,,,
00:14:26.191,3,,,
00:14:29.270,4,,,
00:14:35.439,5,,,
00:14:36.906,6,,,
00:14:38.453,7,,,
00:14:42.746,8,,,
00:14:47.837,9,,,
00:15:01.064,10,,,
00:15:21.552,11,,,
00:15:28.432,,,,
00:15:28.494,,False,True,1.0
00:15:47.820,,,,
00:15:47.820,,,,
00:15:47.875,,,,
00:15:53.330,,,,
00:15:57.489,,,,
00:16:01.289,,,,
00:16:03.726,,,,
00:16:07.240,,,,
00:16:13.790,,,,
00:16:13.991,,,False,
00:16:16.996,,,,
00:16:21.433,,,,
00:16:25.043,,,,
00:16:28.996,,,,
00:16:28.996,,,,
00:16:31.126,,,,
00:16:33.254,,,,
00:16:34.331,,,,
00:16:41.665,,,,
00:16:46.890,,,,
00:16:52.034,,,,
00:17:00.019,,,,
00:17:00.365,,,,
00:17:00.695,,,,
00:17:06.288,,,,
00:17:12.602,,,,
00:17:17.311,,,,
00:17:17.682,,,,
00:17:19.790,,,,
00:17:24.376,,,,
00:17:27.300,,,,
00:17:30.399,,,,
00:17:31.190,,,,
00:17:31.263,,,,
00:17:31.370,,,,2.0
00:17:34.091,,,,
00:17:35.722,,,,
00:17:35.893,,,,
00:17:41.227,,,,
00:17:43.766,,,,
00:17:47.516,,,,
00:17:50.594,,,,
00:17:52.690,,,,
00:17:55.839,,,,
00:18:00.893,,,,
00:18:01.090,,,,
00:18:03.635,,,,
00:18:04.456,,,,
00:18:07.351,,,,
00:18:10.178,,,,
00:18:13.382,,,,
00:18:17.161,,,,
00:18:19.816,,,,
00:18:22.613,,,,
00:18:26.058,,,,
00:18:30.115,,,,
00:18:35.416,,,,
00:18:35.635,,,,
00:18:35.822,,,,
00:18:39.229,,,,
00:18:43.934,,,,
00:18:47.827,,,,
00:18:48.338,,,,
00:18:50.017,,,,
00:18:54.192,,,,
00:18:57.165,,,,
00:19:00.298,,,,
00:19:00.998,,,,
00:19:01.013,1,,,3.0
00:19:01.075,,,,
00:19:04.380,,,,
00:19:07.908,,,,
00:19:14.887,,,,
00:19:23.166,,,,
00:19:31.791,,,,
00:19:40.265,,,,
00:19:45.003,,,,
00:19:52.338,,,,
00:20:02.176,,,,
00:20:02.450,,,,
00:20:02.622,,,,
00:20:08.107,,,,
00:20:16.329,,,,
00:20:22.879,,,,
00:20:27.879,2,,,
00:20:31.166,,,,
00:20:39.556,,,,
00:20:47.837,,,,
00:20:53.357,,,,
00:20:59.353,,,,
00:21:07.593,,,,
00:21:07.736,,,,
00:21:11.076,,,,
00:21:13.840,,,,
00:21:18.532,,,,
00:21:23.351,,,,
00:21:23.742,,,,
00:21:25.726,,,,
00:21:30.133,,,,
00:21:33.070,,,,
00:21:36.305,,,,
00:21:37.133,,,,
00:21:37.195,,,,4.0
00:21:39.898,,,,
00:21:41.008,,,,
00:21:41.773,,,,
00:21:45.742,,,,
00:21:46.117,3,,,
00:21:49.291,,,,
00:21:53.048,,,,
00:21:56.178,,,,
00:21:58.258,,,,
00:22:01.323,,,,
00:22:02.042,,,,
00:22:02.104,4,,,
00:22:06.315,,,,
00:22:06.628,,,,
00:22:08.972,,,,
00:22:13.934,,,,
00:22:13.950,5,,,
00:22:14.129,,,,
00:22:15.392,,,,
00:22:18.650,,,,
00:22:22.168,,,,
00:22:26.608,6,,,
00:22:27.428,,,,
00:22:30.940,,,,
00:22:34.992,,,,
00:22:40.117,,,,
00:22:40.414,,,,
00:22:41.066,,,,
00:22:43.982,,,,
00:22:48.678,,,,
00:22:52.660,,,,
00:22:53.106,,,,
00:22:54.805,,,,
00:22:58.747,,,,
00:23:01.767,,,,
00:23:04.919,,,,
00:23:05.668,,,,
00:23:05.686,1,,,5.0
00:23:05.697,,,,
00:23:05.891,,,,
00:23:08.940,,,,
00:23:12.023,,,,
00:23:18.292,,,,
00:23:25.957,,,,
00:23:34.378,,,,
00:23:42.477,,,,
00:23:46.666,,,,
00:23:53.293,,,,
00:24:03.086,,,,
00:24:03.277,,,,
00:24:06.251,,,,
00:24:08.877,,,,
00:24:16.701,,,,
00:24:22.596,,,,
00:24:30.253,,,,
00:24:38.808,,,,
00:24:47.062,,,,
00:24:52.377,,,,
00:24:58.755,,,,
00:25:06.078,,,,
00:25:06.293,,,,
00:25:06.367,,,,
00:25:11.741,,,,
00:25:18.236,,,,
00:25:24.167,,,,
00:25:24.908,,,,
00:25:27.368,,,,
00:25:32.029,,,,
00:25:35.752,,,,
00:25:39.378,,,,
00:25:39.378,,,,
00:25:39.404,,True,,
00:25:44.894,,,,
00:25:45.494,,,,
00:26:03.755,,,,
00:26:03.879,,False,True,6.0
00:26:13.115,,,,
00:26:13.115,,,,
00:26:13.115,,,,
00:26:19.315,,,,
00:26:25.318,,,,
00:26:31.155,,,,
00:26:34.327,,,,
00:26:39.827,,,,
00:26:41.131,2,,,
00:26:47.378,,,,
00:26:47.668,,,False,
00:26:49.283,,,,
00:26:51.027,,,,
00:26:56.093,,,,
00:27:00.098,,,,
00:27:04.718,,,,
00:27:10.229,,,,
00:27:17.368,,,,
00:27:21.822,,,,
00:27:26.964,,,,
00:27:33.219,,,,
00:27:33.478,,,,
00:27:36.522,,,,
00:27:37.442,,,,
00:27:44.792,,,,
00:27:50.640,,,,
00:27:51.094,,,,
00:27:53.056,,,,
00:27:57.705,,,,
00:28:00.556,,,,
00:28:03.731,,,,
00:28:04.410,,,,
00:28:04.531,,,,
00:28:04.619,,,,7.0
00:28:06.519,,,,
00:28:07.229,,,,
00:28:09.086,,,,
00:28:13.129,,,,
00:28:16.719,,,,
00:28:20.578,,,,
00:28:23.469,,,,
00:28:25.502,,,,
00:28:28.543,,,,
00:28:33.612,,,,
00:28:33.852,,,,
00:28:36.315,,,,
00:28:36.643,,,,
00:28:41.312,,,,
00:28:42.811,,,,
00:28:46.079,,,,
00:28:50.293,,,,
00:28:54.744,,,,
00:28:58.336,,,,
00:29:02.266,,,,
00:29:07.495,,,,
00:29:07.642,,,,
00:29:11.364,,,,
00:29:11.668,,,,
00:29:15.990,,,,
00:29:20.010,,,,
00:29:20.399,,,,
00:29:21.945,,,,
00:29:26.175,,,,
00:29:29.113,,,,
00:29:32.230,,,,
00:29:33.144,,,,
00:29:33.195,,,,8.0
00:29:33.195,,,,
00:29:36.154,,,,
00:29:38.678,,,,
00:29:46.331,,,,
00:29:51.510,,,,
00:29:55.920,,,,
00:30:00.024,,,,
00:30:02.894,,,,
00:30:05.895,,,,
