timestamp,position,in_pit,pit_out,lap_number
00:00:04.334,6,True,False,
00:00:06.052,,,,
00:14:19.766,7,,,
00:14:26.191,2,False,True,1.0
00:14:26.238,,,,
00:14:35.128,,,,
00:14:35.128,,,,
00:14:35.128,,,,
00:14:40.076,,,,
00:14:44.434,,,,
00:14:48.797,,,,
00:14:51.338,,,,
00:14:54.935,,,,
00:15:01.064,,,,
00:15:01.216,,,False,
00:15:04.138,,,,
00:15:05.337,,,,
00:15:08.115,,,,
00:15:10.002,,,,
00:15:10.004,,,,
00:15:11.489,,,,
00:15:12.365,,,,
00:15:14.776,,,,
00:15:19.175,,,,
00:15:26.244,,,,
00:15:29.775,,,,
00:15:30.635,,,,
00:15:35.667,,,,
00:15:38.938,,,,
00:15:41.018,,,,
00:15:41.604,,,,
00:15:41.737,,,,
00:15:43.065,,,,
00:15:43.869,,,,
00:15:45.637,,,,
00:15:45.877,,,,
00:15:49.607,,,,
00:15:49.813,,,,
00:15:51.158,,,,
00:15:53.752,,,,
00:15:55.564,,,,
00:15:55.955,,,,
00:15:58.056,,,,
00:16:02.620,,,,
00:16:03.726,,,,
00:16:05.456,,,,
00:16:07.240,,,,
00:16:08.666,,,,
00:16:09.375,,,,
00:16:10.038,,,,
00:16:10.045,,,,2.0
00:16:10.616,,,,
00:16:13.042,,,,
00:16:14.231,,,,
00:16:17.726,,,,
00:16:18.377,,,,
00:16:21.996,,,,
00:16:22.355,,,,
00:16:25.777,,,,
00:16:26.386,,,,
00:16:28.996,,,,
00:16:31.126,,,,
00:16:33.971,,,,
00:16:34.331,,,,
00:16:40.076,,,,
00:16:40.076,,,,
00:16:40.686,,,,
00:16:43.092,,,,
00:16:43.454,,,,
00:16:45.913,,,,
00:16:48.056,,,,
00:16:48.713,,,,
00:16:50.449,,,,
00:16:51.959,,,,
00:16:53.227,,,,
00:16:54.128,,,,
00:16:55.430,,,,
00:17:00.942,,,,
00:17:04.451,,,,
00:17:08.857,,,,
00:17:09.102,,,,
00:17:12.656,,,,
00:17:14.116,,,,
00:17:14.337,,,,
00:17:15.651,,,,
00:17:16.779,,,,
00:17:17.910,,,,
00:17:22.138,,,,
00:17:22.400,,,,
00:17:22.642,,,,
00:17:25.865,,,,
00:17:26.575,,,,
00:17:27.098,,,,
00:17:27.098,,,,
00:17:28.718,,,,
00:17:30.375,,,,
00:17:30.576,,,,
00:17:32.767,,,,
00:17:34.000,,,,
00:17:34.438,,,,
00:17:34.916,,,,
00:17:35.650,,,,
00:17:36.488,,,,
00:17:38.806,,,,
00:17:40.170,1,,,3.0
00:17:41.150,,,,
00:17:41.155,,,,
00:17:42.493,,,,
00:17:44.677,,,,
00:17:47.739,,,,
00:17:47.759,2,,,
00:17:51.653,,,,
00:17:58.650,,,,
00:18:01.090,,,,
00:18:07.002,,,,
00:18:13.016,,,,
00:18:16.616,,,,
00:18:17.951,,,,
00:18:21.994,,,,
00:18:29.890,,,,
00:18:30.176,,,,
00:18:30.853,,,,
00:18:35.052,,,,
00:18:41.738,,,,
00:18:47.476,,,,
00:18:54.548,,,,
00:19:01.013,3,,,
00:19:03.317,,,,
00:19:11.455,,,,
00:19:16.792,,,,
00:19:22.815,,,,
00:19:30.104,,,,
00:19:30.276,,,,
00:19:30.932,,,,
00:19:35.907,,,,
00:19:43.291,,,,
00:19:50.114,,,,
00:19:50.978,,,,
00:19:53.676,,,,
00:19:58.665,,,,
00:20:03.408,,,,
00:20:09.008,,,,
00:20:11.268,,,,4.0
00:20:11.277,,,,
00:20:11.277,,,,
00:20:15.036,,,,
00:20:18.021,,,,
00:20:25.317,,,,
00:20:27.879,4,,,
00:20:31.919,,,,
00:20:38.628,,,,
00:20:46.340,,,,
00:20:49.718,,,,
00:20:54.866,,,,
00:21:01.496,,,,
00:21:01.786,,,,
00:21:04.654,,,,
00:21:06.054,,,,
00:21:09.576,,,,
00:21:13.946,,,,
00:21:19.177,,,,
00:21:24.668,,,,
00:21:31.258,,,,
00:21:35.523,,,,
00:21:40.445,,,,
