timestamp,driver_number,type,speed,fastest,personal_fastest
00:47:41.044,23,I2,186,False,False
00:47:44.820,7,I2,166,False,False
00:47:45.461,4,I2,189,False,False
00:47:46.945,1,ST,301,False,False
00:47:48.097,5,I1,209,False,False
00:47:48.982,10,I2,135,False,False
00:47:49.017,6,ST,306,False,False
00:47:49.160,55,I2,183,False,False
00:47:53.844,23,ST,315,False,False
00:47:55.073,31,ST,117,False,False
00:47:57.303,63,I2,185,False,False
00:47:58.038,4,ST,314,False,False
00:48:00.050,7,ST,275,False,False
00:48:01.897,55,ST,320,False,False
00:48:02.038,16,I1,106,False,False
00:48:03.924,27,I2,138,False,False
00:48:06.002,10,ST,222,False,False
00:48:06.062,81,I2,105,False,False
00:48:06.599,87,I1,216,False,False
00:48:09.007,22,I2,180,False,False
00:48:10.429,63,ST,314,False,False
00:48:13.883,18,I1,197,False,False
00:48:22.024,22,ST,306,False,False
00:48:23.057,30,I1,214,False,False
00:48:23.621,5,I2,185,False,False
00:48:25.913,27,ST,152,False,False
00:48:30.685,1,I1,209,False,False
00:48:33.047,6,I1,213,False,False
00:48:36.521,5,ST,306,False,False
00:48:37.306,23,I1,213,False,False
00:48:39.958,12,I2,182,False,False
00:48:41.534,87,I2,184,False,False
00:48:44.156,7,I1,216,False,False
00:48:46.186,55,I1,216,False,False
00:48:47.362,81,ST,185,False,False
00:48:48.346,4,I1,215,False,False
00:48:50.091,31,I1,216,False,False
00:48:52.335,12,ST,312,False,False
00:48:54.063,63,I1,215,False,False
00:48:54.446,87,ST,311,False,False
00:48:54.762,18,I2,155,False,False
00:48:58.276,14,I1,214,False,False
00:48:58.561,30,I2,185,False,False
00:49:03.497,16,I2,136,False,False
00:49:05.734,1,I2,182,False,False
00:49:06.698,22,I1,210,False,False
00:49:08.448,6,I2,184,False,False
00:49:09.285,18,ST,200,False,False
00:49:11.280,30,ST,303,False,False
00:49:12.124,23,I2,184,False,False
00:49:14.934,10,I1,139,False,False
00:49:17.957,16,ST,306,False,False
00:49:18.461,1,ST,335,False,False
00:49:19.446,7,I2,184,False,False
00:49:20.383,5,I1,213,False,False
00:49:21.218,55,I2,185,False,False
00:49:21.406,6,ST,310,False,False
00:49:24.584,31,I2,187,False,False
00:49:24.805,23,ST,322,False,False
00:49:28.013,4,I2,189,False,False
00:49:29.462,63,I2,184,False,False
00:49:30.460,81,I1,219,False,True
00:49:32.234,7,ST,315,False,False
00:49:33.810,55,ST,296,False,False
00:49:33.810,14,I2,187,False,False
00:49:35.746,44,I1,162,False,False
00:49:36.225,12,I1,213,False,False
00:49:37.183,31,ST,333,False,False
00:49:38.439,87,I1,213,False,False
00:49:40.752,4,ST,314,False,False
00:49:44.025,63,ST,328,False,False
00:49:44.032,22,I2,180,False,False
00:49:46.537,14,ST,317,False,False
00:49:55.258,22,ST,310,False,False
00:49:56.501,5,I2,186,False,False
00:50:00.594,16,I1,219,False,True
00:50:02.722,10,I2,121,False,False
00:50:02.771,1,I1,208,False,False
00:50:04.550,81,I2,188,False,False
00:50:05.504,6,I1,212,False,False
00:50:08.746,23,I1,212,False,False
00:50:09.345,5,ST,316,False,False
00:50:11.524,12,I2,182,False,False
00:50:13.684,87,I2,183,False,False
00:50:16.384,7,I1,215,False,False
00:50:17.029,81,ST,334,False,True
00:50:19.635,10,ST,76,False,False
00:50:20.184,55,I1,214,False,False
00:50:21.899,44,I2,135,False,False
00:50:24.324,12,ST,322,False,False
00:50:26.122,63,I1,210,False,False
00:50:26.661,87,ST,312,False,False
00:50:30.639,30,I2,185,False,False
00:50:30.880,14,I1,212,False,False
00:50:33.839,31,I1,152,False,False
00:50:34.725,16,I2,189,False,False
00:50:38.247,1,I2,182,False,False
00:50:38.636,44,ST,225,False,False
00:50:39.937,22,I1,211,False,False
00:50:40.998,6,I2,183,False,False
00:50:43.374,23,I2,185,False,False
00:50:43.883,30,ST,308,False,False
00:50:47.557,16,ST,307,False,False
00:50:51.162,1,ST,309,False,False
00:50:51.583,7,I2,186,False,False
00:50:52.857,5,I1,216,False,True
00:50:53.835,6,ST,315,False,False
00:50:55.048,55,I2,185,False,False
00:50:56.073,23,ST,319,False,False
00:50:58.325,4,I2,190,False,True
00:51:00.564,81,I1,217,False,False
00:51:01.461,63,I2,184,False,False
00:51:04.434,7,ST,310,False,False
00:51:05.661,10,I1,214,False,False
00:51:06.493,14,I2,187,False,False
00:51:07.656,55,ST,320,False,False
00:51:08.186,12,I1,212,False,False
00:51:10.698,87,I1,212,False,False
00:51:11.069,4,ST,300,False,False
00:51:14.322,63,ST,317,False,False
00:51:15.621,22,I2,181,False,False
00:51:21.658,14,ST,198,False,False
00:51:22.064,44,I1,218,False,False
00:51:27.679,30,I1,211,False,False
00:51:28.447,22,ST,307,False,False
00:51:28.716,5,I2,186,False,False
00:51:31.540,16,I1,213,False,False
00:51:31.789,31,I2,109,False,False
00:51:35.098,1,I1,207,False,False
00:51:35.386,81,I2,189,False,False
00:51:40.658,10,I2,188,False,False
00:51:40.663,23,I1,210,False,False
00:51:41.659,5,ST,311,False,False
00:51:43.561,12,I2,184,False,False
00:51:45.874,87,I2,185,False,False
00:51:48.027,81,ST,310,False,False
00:51:48.102,7,I1,212,False,False
00:51:51.247,55,I1,215,False,False
00:51:52.321,10,ST,336,False,True
00:51:53.985,4,I1,217,False,False
00:51:55.583,31,ST,121,False,False
00:51:56.099,44,I2,191,False,True
00:51:56.284,12,ST,323,False,False
00:51:58.499,63,I1,212,False,False
00:51:58.676,87,ST,314,False,False
00:52:03.299,30,I2,176,False,False
00:52:06.873,16,I2,183,False,False
00:52:08.691,44,ST,333,False,True
00:52:10.660,1,I2,182,False,False
00:52:12.863,22,I1,212,False,False
00:52:13.738,6,I2,183,False,False
00:52:15.019,23,I2,185,False,False
00:52:17.253,30,ST,222,False,False
00:52:19.972,16,ST,306,False,False
00:52:23.335,7,I2,185,False,False
00:52:23.513,1,ST,311,False,False
00:52:25.337,5,I1,215,False,False
00:52:26.148,55,I2,185,False,False
00:52:26.675,6,ST,306,False,False
00:52:27.493,23,ST,338,True,True
00:52:28.493,4,I2,189,False,False
00:52:31.481,81,I1,218,False,False
00:52:33.730,63,I2,184,False,False
00:52:36.151,7,ST,313,False,False
00:52:37.183,10,I1,200,False,False
00:52:38.784,55,ST,324,False,False
00:52:40.084,12,I1,213,False,False
00:52:41.001,4,ST,309,False,False
00:52:42.674,87,I1,210,False,False
00:52:46.698,63,ST,315,False,False
00:52:46.972,31,I1,213,False,False
00:52:48.275,22,I2,182,False,False
00:53:00.736,5,I2,187,False,False
00:53:01.224,22,ST,310,False,False
00:53:05.958,81,I2,189,False,False
00:53:11.217,6,I1,210,False,False
00:53:12.724,23,I1,213,False,False
00:53:13.463,5,ST,313,False,False
00:53:13.735,10,I2,186,False,False
00:53:15.311,12,I2,182,False,False
00:53:18.026,87,I2,185,False,False
00:53:18.722,81,ST,312,False,False
00:53:22.073,31,I2,187,False,False
00:53:22.799,55,I1,211,False,False
00:53:24.389,4,I1,211,False,False
00:53:24.684,44,I1,86,False,False
00:53:26.562,10,ST,302,False,False
00:53:28.180,12,ST,322,False,False
00:53:30.906,63,I1,214,False,False
00:53:30.968,87,ST,309,False,False
00:53:34.982,31,ST,316,False,False
00:53:38.874,16,I2,185,False,False
00:53:43.047,1,I2,183,False,False
00:53:45.626,22,I1,209,False,False
00:53:46.665,23,I2,185,False,False
00:53:47.599,6,I2,183,False,False
00:53:51.740,16,ST,308,False,False
00:53:54.947,7,I2,185,False,False
00:53:56.098,1,ST,308,False,False
00:53:57.488,5,I1,214,False,False
00:53:57.738,55,I2,186,False,False
00:53:59.246,4,I2,187,False,False
00:53:59.386,23,ST,323,False,False
00:54:00.586,6,ST,295,False,False
00:54:01.739,81,I1,216,False,False
00:54:06.086,63,I2,184,False,False
00:54:07.630,7,ST,314,False,False
00:54:10.414,55,ST,321,False,False
00:54:10.975,10,I1,217,False,False
00:54:11.837,4,ST,312,False,False
00:54:12.787,12,I1,211,False,False
00:54:14.798,87,I1,213,False,False
00:54:18.712,63,ST,314,False,False
00:54:21.299,22,I2,179,False,False
00:54:21.879,44,I2,96,False,False
00:54:33.107,5,I2,185,False,False
00:54:36.209,22,ST,185,False,False
00:54:36.389,81,I2,188,False,False
00:54:40.310,1,I1,208,False,False
00:54:42.822,44,ST,187,False,False
00:54:43.299,23,I1,214,False,False
00:54:46.002,5,ST,308,False,False
00:54:46.133,10,I2,186,False,False
00:54:47.526,12,I2,182,False,False
00:54:49.072,81,ST,313,False,False
00:54:50.056,87,I2,184,False,False
00:54:51.563,7,I1,214,False,False
00:54:54.223,31,I2,186,False,False
00:54:54.488,55,I1,214,False,False
00:54:55.647,4,I1,215,False,False
00:54:58.956,10,ST,309,False,False
00:55:00.192,12,ST,330,False,False
00:55:02.380,63,I1,215,False,False
00:55:02.958,87,ST,317,False,False
00:55:07.171,31,ST,306,False,False
00:55:10.910,16,I2,184,False,False
00:55:15.204,1,I2,184,False,False
00:55:18.080,23,I2,186,False,False
00:55:23.800,16,ST,311,False,False
00:55:26.237,44,I1,217,False,False
00:55:26.687,7,I2,185,False,False
00:55:28.172,1,ST,310,False,False
00:55:29.203,55,I2,185,False,False
00:55:30.104,4,I2,185,False,False
00:55:30.763,23,ST,324,False,False
00:55:37.224,63,I2,186,False,False
00:55:40.361,7,ST,312,False,False
00:55:41.788,55,ST,323,False,False
00:55:42.951,4,ST,312,False,False
00:55:43.383,10,I1,213,False,False
00:55:44.415,12,I1,212,False,False
00:55:47.049,87,I1,211,False,False
00:55:49.990,63,ST,313,False,False
00:56:01.623,44,I2,184,False,False
00:56:06.838,81,I2,188,False,False
00:56:07.164,16,I1,217,False,False
00:56:12.392,1,I1,209,False,False
00:56:14.681,44,ST,309,False,False
00:56:18.576,10,I2,186,False,False
00:56:19.523,81,ST,315,False,False
00:56:19.674,12,I2,182,False,False
00:56:22.170,87,I2,185,False,False
00:56:26.049,31,I2,186,False,False
00:56:26.074,4,I1,214,False,False
00:56:31.511,10,ST,309,False,False
00:56:32.147,12,ST,328,False,False
00:56:33.699,63,I1,214,False,False
00:56:34.976,87,ST,313,False,False
00:56:35.337,23,I1,212,False,False
00:56:39.025,31,ST,309,False,False
00:56:41.799,16,I2,187,False,False
00:56:47.177,1,I2,184,False,False
00:56:54.608,16,ST,312,False,False
00:56:57.847,44,I1,216,False,False
00:56:58.663,7,I2,184,False,False
00:57:00.036,1,ST,312,False,False
00:57:00.748,4,I2,187,False,False
00:57:08.374,63,I2,185,False,False
00:57:10.457,23,I2,186,False,False
00:57:11.947,7,ST,313,False,False
00:57:13.577,4,ST,311,False,False
00:57:15.479,10,I1,216,False,False
00:57:18.249,12,I1,133,False,False
00:57:19.260,87,I1,212,False,False
00:57:21.247,63,ST,316,False,False
00:57:22.687,23,ST,322,False,False
00:57:22.937,31,I1,212,False,False
00:57:33.116,44,I2,186,False,False
00:57:37.148,81,I2,188,False,False
00:57:38.600,16,I1,216,False,False
00:57:44.237,1,I1,206,False,False
00:57:46.064,44,ST,307,False,False
00:57:49.813,81,ST,317,False,False
00:57:50.529,10,I2,185,False,False
00:57:54.083,87,I2,184,False,False
00:57:55.302,7,I1,213,False,False
00:57:58.047,31,I2,185,False,False
00:58:03.434,10,ST,311,False,False
00:58:04.552,12,I2,185,False,False
00:58:04.847,63,I1,212,False,False
00:58:06.826,87,ST,324,False,False
00:58:11.064,31,ST,310,False,False
00:58:13.515,16,I2,187,False,False
00:58:17.344,12,ST,320,False,False
00:58:19.486,1,I2,182,False,False
00:58:26.100,4,I1,215,False,False
00:58:26.676,16,ST,309,False,False
00:58:29.426,44,I1,209,False,False
00:58:30.626,7,I2,185,False,False
00:58:31.726,27,I1,170,False,False
00:58:33.086,81,I1,214,False,False
00:58:33.278,1,ST,217,False,False
00:58:39.627,63,I2,186,False,False
00:58:43.437,7,ST,312,False,False
00:58:47.079,10,I1,213,False,False
00:58:51.561,87,I1,201,False,False
00:58:52.385,63,ST,314,False,False
00:58:54.847,31,I1,210,False,False
00:59:00.700,4,I2,187,False,False
00:59:01.300,12,I1,214,False,False
00:59:04.492,44,I2,188,False,False
00:59:07.600,81,I2,188,False,False
00:59:13.502,4,ST,286,False,False
00:59:16.086,27,I2,180,False,False
00:59:17.226,44,ST,309,False,False
00:59:20.274,81,ST,316,False,False
00:59:22.060,10,I2,186,False,False
00:59:27.376,7,I1,210,False,False
00:59:29.917,31,I2,185,False,False
00:59:31.864,87,I2,170,False,False
00:59:31.900,27,ST,263,False,False
00:59:34.848,10,ST,313,False,False
00:59:35.966,63,I1,210,False,False
00:59:36.576,12,I2,185,False,False
00:59:42.917,31,ST,307,False,False
00:59:49.264,12,ST,320,False,False
00:59:49.848,87,ST,252,False,False
01:00:00.486,44,I1,213,False,False
01:00:03.849,7,I2,152,False,False
01:00:11.116,63,I2,185,False,False
01:00:15.039,27,I1,221,True,True
01:00:19.811,7,ST,240,False,False
01:00:24.032,63,ST,312,False,False
01:00:28.692,31,I1,199,False,False
01:00:33.013,12,I1,212,False,False
01:00:35.748,44,I2,187,False,False
01:00:46.686,14,I1,156,False,False
01:00:48.461,44,ST,308,False,False
01:00:49.128,27,I2,191,False,True
01:00:54.276,10,I2,186,False,False
01:01:01.627,27,ST,335,False,True
01:01:06.011,31,I2,171,False,False
01:01:07.286,10,ST,301,False,False
01:01:08.106,12,I2,184,False,False
01:01:08.204,63,I1,212,False,False
01:01:19.966,31,ST,293,False,False
01:01:20.886,12,ST,315,False,False
01:01:31.675,55,I1,152,False,False
01:01:32.439,14,I2,118,False,False
01:01:43.364,63,I2,186,False,False
01:01:49.667,14,ST,305,False,False
01:01:56.077,63,ST,317,False,False
01:01:59.224,23,I1,189,False,False
01:02:04.428,27,I1,137,False,False
01:02:14.748,55,I2,134,False,False
01:02:29.390,55,ST,295,False,False
01:02:32.649,14,I1,220,False,False
01:02:38.701,23,I2,160,False,False
01:02:40.284,12,I2,183,False,False
01:02:47.514,18,I1,174,False,False
01:02:52.383,12,ST,322,False,False
01:02:55.424,23,ST,275,False,False
01:02:59.103,27,I2,132,False,False
01:03:06.505,14,I2,191,False,True
01:03:11.990,55,I1,222,True,True
01:03:14.755,63,I2,185,False,False
01:03:19.037,14,ST,335,False,True
01:03:19.943,22,I1,139,False,False
01:03:23.201,27,ST,129,False,False
01:03:27.604,63,ST,316,False,False
01:03:28.424,18,I2,175,False,False
01:03:33.161,30,I1,162,False,False
01:03:38.449,23,I1,219,False,False
01:03:41.861,18,ST,287,False,False
01:03:45.331,55,I2,191,False,True
01:03:54.583,6,I1,159,False,False
01:03:57.847,55,ST,337,False,False
01:04:05.245,22,I2,133,False,False
01:04:11.149,12,I2,184,False,False
01:04:11.278,63,I1,214,False,False
01:04:13.349,23,I2,187,False,False
01:04:18.464,1,I1,148,False,False
01:04:18.664,30,I2,141,False,False
01:04:20.077,14,I1,127,False,False
01:04:20.361,22,ST,291,False,False
01:04:23.706,12,ST,325,False,False
01:04:24.561,23,ST,341,True,True
01:04:24.902,18,I1,218,False,True
01:04:33.428,30,ST,214,False,False
01:04:36.076,6,I2,146,False,False
01:04:46.540,63,I2,184,False,False
01:04:51.088,6,ST,277,False,False
01:04:54.976,55,I1,150,False,False
01:04:58.538,18,I2,189,False,True
01:04:59.464,63,ST,316,False,False
01:05:03.303,22,I1,220,False,True
01:05:05.507,1,I2,136,False,False
01:05:07.599,12,I1,214,False,False
01:05:11.083,18,ST,336,False,True
01:05:11.771,16,I1,183,False,False
01:05:12.943,14,I2,118,False,False
01:05:17.088,30,I1,222,False,True
01:05:22.654,1,ST,273,False,False
01:05:29.902,81,I1,160,False,False
01:05:31.201,23,I1,146,False,False
01:05:31.461,14,ST,219,False,False
01:05:34.463,6,I1,220,False,True
01:05:37.088,22,I2,188,False,False
01:05:42.619,12,I2,184,False,False
01:05:43.381,63,I1,213,False,False
01:05:46.521,55,I2,141,False,False
01:05:49.629,22,ST,334,False,False
01:05:50.948,30,I2,187,False,False
01:05:55.077,16,I2,157,False,False
01:05:55.403,12,ST,318,False,False
01:06:02.060,27,I1,140,False,False
01:06:02.903,55,ST,158,False,False
01:06:03.667,30,ST,333,False,True
01:06:05.183,1,I1,221,False,True
01:06:08.140,6,I2,190,False,True
01:06:12.449,16,ST,227,False,False
01:06:14.427,81,I2,142,False,False
01:06:18.270,63,I2,186,False,False
01:06:20.697,6,ST,332,False,False
01:06:24.025,18,I1,108,False,False
01:06:28.167,81,ST,313,False,False
01:06:29.076,23,I2,108,False,False
01:06:31.104,63,ST,320,False,False
01:06:38.589,14,I1,114,False,False
01:06:38.589,1,I2,189,False,True
01:06:39.078,12,I1,213,False,False
01:06:44.087,5,I1,190,False,False
01:06:51.150,1,ST,336,False,True
01:06:51.589,22,I1,119,False,False
01:06:53.387,27,I2,155,False,False
01:06:54.587,16,I1,222,False,True
01:06:54.752,23,ST,146,False,False
01:06:59.683,30,I1,167,False,False
01:07:09.977,81,I1,222,False,True
01:07:12.409,4,I1,163,False,False
01:07:14.014,12,I2,185,False,False
01:07:14.191,27,ST,255,False,False
01:07:14.865,63,I1,216,False,False
01:07:19.979,6,I1,161,False,False
01:07:20.879,87,I1,175,False,False
01:07:22.951,31,I1,179,False,False
01:07:25.187,18,I2,108,False,False
01:07:25.962,14,I2,133,False,False
01:07:26.866,12,ST,318,False,False
01:07:28.125,16,I2,191,False,True
01:07:31.365,5,I2,162,False,False
01:07:41.040,16,ST,334,False,True
01:07:43.377,81,I2,191,False,True
01:07:44.004,44,I1,141,False,False
01:07:44.288,14,ST,208,False,False
01:07:47.173,30,I2,139,False,False
01:07:47.923,5,ST,133,False,False
01:07:49.766,63,I2,185,False,False
01:07:52.294,22,I2,107,False,False
01:07:52.543,18,ST,118,False,False
01:07:55.850,81,ST,336,False,True
01:07:57.943,4,I2,96,False,False
01:07:58.106,27,I1,221,False,False
01:08:02.702,63,ST,317,False,False
01:08:03.288,1,I1,104,False,False
01:08:04.208,87,I2,116,False,False
01:08:04.475,30,ST,223,False,False
01:08:06.350,6,I2,125,False,False
01:08:07.525,31,I2,149,False,False
01:08:10.431,12,I1,214,False,False
01:08:14.702,23,I1,115,False,False
01:08:14.869,4,ST,213,False,False
01:08:18.528,22,ST,136,False,False
01:08:22.078,87,ST,129,False,False
01:08:24.015,31,ST,140,False,False
01:08:24.543,6,ST,130,False,False
01:08:29.128,14,I1,220,False,True
01:08:29.303,44,I2,144,False,False
01:08:32.651,27,I2,190,False,False
01:08:34.903,5,I1,220,False,True
01:08:37.739,16,I1,151,False,False
01:08:45.133,27,ST,337,False,True
01:08:45.590,12,I2,185,False,False
01:08:45.888,44,ST,229,False,False
01:08:46.350,63,I1,215,False,False
01:08:52.878,81,I1,159,False,False
01:08:58.450,12,ST,319,False,False
01:08:59.191,4,I1,225,True,True
01:09:03.102,14,I2,191,False,True
01:09:07.168,87,I1,219,False,True
01:09:09.130,5,I2,191,False,True
01:09:11.403,1,I2,125,False,False
01:09:13.353,31,I1,220,False,True
01:09:13.565,23,I2,159,False,False
01:09:15.540,14,ST,335,False,False
01:09:18.750,18,I1,140,False,False
01:09:21.352,5,ST,340,False,True
01:09:21.352,63,I2,185,False,False
01:09:27.108,23,ST,308,False,False
01:09:28.535,44,I1,221,False,True
01:09:30.895,16,I2,99,False,False
01:09:32.379,4,I2,192,True,True
01:09:34.131,63,ST,321,False,False
01:09:35.453,1,ST,132,False,False
01:09:36.989,27,I1,187,False,False
01:09:37.710,81,I2,138,False,False
01:09:41.866,7,I1,117,False,False
01:09:42.639,12,I1,212,False,False
