timestamp,utc_time,driver_number,audio_path,message_id
01:15:22.676,2025-05-04T20:21:50.085Z,1,TeamRadio/MAXVER01_1_20250504_162131.mp3,9
01:16:54.963,2025-05-04T20:23:22.355Z,1,TeamRadio/MAXVER01_1_20250504_162304.mp3,10
01:19:28.457,2025-05-04T20:25:55.572Z,1,TeamRadio/MAXVER01_1_20250504_162534.mp3,11
01:21:00.172,2025-05-04T20:27:27.41Z,1,TeamRadio/MAXVER01_1_20250504_162710.mp3,12
01:22:31.768,2025-05-04T20:29:00.901Z,1,TeamRadio/MAXVER01_1_20250504_162848.mp3,13
01:26:36.345,2025-05-04T20:33:04.207Z,1,TeamRadio/MAXVER01_1_20250504_163249.mp3,14
01:50:04.926,2025-05-04T20:56:31.766Z,1,TeamRadio/MAXVER01_1_20250504_165604.mp3,18
02:23:43.789,2025-05-04T21:30:13.676Z,1,TeamRadio/MAXVER01_1_20250504_173000.mp3,29
